name,start_time,end_time,label,avg_val,avg_act,avg_dom
Ses02F_impro07_F036,200.2705,202.51,exc,4.0,4.5,4.0
Ses02F_impro07_F037,202.57,204.21,exc,4.0,3.0,4.0
Ses02F_impro07_M000,6.7677,9.5033,neu,4.0,3.5,3.5
Ses02F_impro07_M001,13.9746,16.8885,exc,3.5,3.0,3.5
Ses02F_impro07_M002,19.04,20.87,exc,5.0,3.5,4.0
Ses02F_impro07_M003,21.85,23.51,exc,3.0,3.5,3.0
Ses02F_impro07_M004,28.17,29.59,exc,4.0,3.0,3.5
Ses02F_impro07_M005,29.61,35.0773,exc,5.0,4.0,4.5
Ses02F_impro07_M006,40.69,43.58,exc,3.5,3.0,3.5
Ses02F_impro07_M007,44.6,45.82,exc,3.5,3.0,3.0
Ses02F_impro07_M008,50.09,51.41,exc,4.0,3.0,4.0
Ses02F_impro07_M009,51.47,52.61,exc,3.5,2.5,3.0
Ses02F_impro07_M010,57.45,60.57,exc,4.5,3.5,4.0
Ses02F_impro07_M011,63.143,64.9973,exc,4.0,2.5,3.0
Ses02F_impro07_M012,71.3699,74.5199,xxx,4.0,3.0,3.5
Ses02F_impro07_M013,74.5199,78.25,xxx,3.0,3.5,4.0
Ses02F_impro07_M014,82.88,84.21,xxx,3.5,2.5,3.5
Ses02F_impro07_M015,88.3886,89.52,xxx,3.5,2.5,2.5
Ses02F_impro07_M016,90.02,91.12,neu,3.5,2.5,2.0
Ses02F_impro07_M017,95.59,101.15,exc,4.0,3.5,4.0
Ses02F_impro07_M018,108.7087,110.3028,hap,4.0,2.5,3.5
Ses02F_impro07_M019,110.3312,112.55,hap,4.0,3.0,3.0
Ses02F_impro07_M020,123.1375,127.2904,xxx,4.0,3.0,3.5
Ses02F_impro07_M021,130.0139,132.6988,xxx,4.0,2.5,3.0
Ses02F_impro07_M022,143.7874,145.6256,xxx,4.0,3.0,2.5
Ses02F_impro07_M023,148.7694,150.1409,exc,4.0,2.5,2.5
Ses02F_impro07_M024,156.3531,159.9725,xxx,4.0,4.0,4.0
Ses02F_impro07_M025,159.9725,160.88,xxx,4.0,3.0,3.0
Ses02F_impro07_M026,160.8997,162.21,xxx,4.0,3.5,4.0
Ses02F_impro07_M027,163.24,164.93,exc,4.0,3.0,3.0
Ses02F_impro07_M028,165.5326,173.6674,exc,4.0,4.0,4.0
Ses02F_impro07_M029,173.7,178.786,exc,4.0,4.0,4.0
Ses02F_impro07_M030,179.54,183.499,xxx,4.0,3.5,4.0
Ses02F_impro07_M031,185.0531,187.1315,xxx,4.0,2.5,3.5
Ses02F_impro07_M032,188.31,189.62,xxx,3.5,2.5,2.5
Ses02F_impro07_M033,190.01,192.45,xxx,3.5,3.0,3.0
Ses02F_impro07_M034,192.5002,195.3199,exc,4.0,3.5,3.5
Ses02F_impro07_M035,198.3914,203.6839,xxx,4.0,3.0,3.5
Ses02F_impro08_F000,5.072,9.3683,neu,3.5,3.0,3.5
Ses02F_impro08_F001,17.0726,18.7868,neu,4.0,2.5,3.5
Ses02F_impro08_F002,20.8328,25.5744,neu,4.0,3.0,4.0
Ses02F_impro08_F003,26.0444,29.5192,neu,4.0,2.5,3.0
Ses02F_impro08_F004,34.4217,41.707,neu,3.5,3.0,4.0
Ses02F_impro08_F005,41.7208,49.8355,neu,4.0,3.0,4.0
Ses02F_impro08_F006,49.8493,56.3328,neu,3.5,3.5,4.0
Ses02F_impro08_F007,56.3466,57.4525,neu,4.0,2.5,3.5
Ses02F_impro08_F008,57.5493,62.4568,neu,4.0,3.0,3.5
Ses02F_impro08_F009,62.4706,66.7146,neu,3.5,3.0,3.0
Ses02F_impro08_F010,66.7422,79.4747,neu,3.5,3.0,4.0
Ses02F_impro08_F011,81.6722,84.0361,neu,3.5,2.5,3.5
Ses02F_impro08_F012,86.4414,99.3203,neu,3.5,3.5,4.0
Ses02F_impro08_F013,99.3367,107.9377,neu,3.5,3.0,4.0
Ses02F_impro08_F014,108.8601,110.2602,neu,4.0,3.0,3.0
Ses02F_impro08_F015,114.0341,115.5271,neu,4.0,2.5,3.0
Ses02F_impro08_F016,118.9969,122.0827,neu,3.5,2.5,3.0
Ses02F_impro08_F017,123.393,126.3472,neu,4.0,3.5,3.5
Ses02F_impro08_F018,126.9596,130.7963,neu,4.0,3.5,3.5
Ses02F_impro08_F019,133.8439,143.7972,neu,3.5,4.0,4.0
Ses02F_impro08_F020,146.3132,148.7047,neu,3.5,3.0,3.0
Ses02F_impro08_F021,153.6399,162.0139,neu,3.5,2.5,4.0
Ses02F_impro08_F022,162.0146,173.1274,neu,3.5,3.5,4.0
Ses02F_impro08_F023,175.2053,185.2554,neu,3.5,3.0,4.0
Ses02F_impro08_F024,185.2692,190.5223,neu,3.5,3.5,4.0
Ses02F_impro08_F025,193.5359,199.2729,neu,4.0,3.5,4.0
Ses02F_impro08_F026,200.4894,205.6457,neu,4.0,3.0,4.0
Ses02F_impro08_F027,205.6872,207.1232,neu,4.0,3.0,4.0
Ses02F_impro08_M000,6.207,8.17,fru,2.5,3.0,3.5
Ses02F_impro08_M001,9.4065,17.6256,fru,2.0,3.5,4.5
Ses02F_impro08_M002,17.6532,22.1184,fru,2.5,3.0,4.0
Ses02F_impro08_M003,25.2703,26.3762,neu,3.0,2.5,3.5
Ses02F_impro08_M004,29.1963,35.8594,fru,3.0,3.5,3.5
Ses02F_impro08_M005,55.8649,61.445,neu,3.0,3.0,3.0
Ses02F_impro08_M006,62.443,64.3092,neu,4.0,2.5,3.0
Ses02F_impro08_M007,78.2023,87.4005,neu,3.0,4.0,4.0
Ses02F_impro08_M008,107.6198,109.3063,neu,3.0,3.0,3.0
Ses02F_impro08_M009,109.8178,116.1077,neu,3.5,4.0,3.5
Ses02F_impro08_M010,116.163,120.5591,neu,3.0,4.0,3.5
Ses02F_impro08_M011,122.0458,123.6128,neu,3.0,3.0,3.0
Ses02F_impro08_M012,125.5349,127.8996,neu,2.5,3.5,3.5
Ses02F_impro08_M013,130.3879,134.9498,neu,3.5,3.0,2.5
Ses02F_impro08_M014,143.5207,146.8899,xxx,4.0,3.5,3.0
Ses02F_impro08_M015,148.3729,154.4831,neu,3.0,3.0,3.0
Ses02F_impro08_M016,171.9981,177.3618,neu,3.0,3.0,2.5
Ses02F_impro08_M017,188.8496,196.5496,xxx,3.5,2.5,3.5
Ses02F_impro08_M018,199.107,202.0927,neu,3.5,2.5,3.0
Ses02F_impro08_M019,204.6773,205.9775,neu,4.0,2.5,2.5
Ses02F_script01_1_F000,7.05,10.52,xxx,2.5,3.0,2.5
Ses02F_script01_1_F001,11.55,15.08,xxx,2.0,3.0,3.0
Ses02F_script01_1_F002,16.55,18.0,xxx,2.0,2.0,2.5
Ses02F_script01_1_F003,24.59,27.79,xxx,2.0,3.5,3.0
Ses02F_script01_1_F004,33.2025,35.1973,sad,2.0,2.0,3.0
Ses02F_script01_1_F005,39.1,41.86,sad,2.0,2.0,2.5
Ses02F_script01_1_F006,44.88,47.19,sad,2.0,2.5,3.0
Ses02F_script01_1_F007,47.25,51.2394,xxx,2.0,3.5,4.0
Ses02F_script01_1_F008,52.76,58.25,xxx,2.0,2.5,4.0
Ses02F_script01_1_F009,64.25,65.66,xxx,2.5,2.5,2.5
Ses02F_script01_1_F010,70.0,71.85,xxx,2.0,3.0,3.5
Ses02F_script01_1_F011,78.23,80.27,fru,2.5,3.0,3.0
Ses02F_script01_1_F012,96.48,98.71,fru,2.0,2.5,4.0
Ses02F_script01_1_F013,99.88,102.43,fru,2.5,4.0,3.5
Ses02F_script01_1_F014,106.41,116.22,fru,2.0,3.5,4.0
Ses02F_script01_1_F015,118.21,126.02,xxx,2.0,4.0,4.0
Ses02F_script01_1_F016,131.63,133.08,xxx,3.0,2.0,2.0
Ses02F_script01_1_F017,134.54,138.67,sad,2.5,3.0,2.5
Ses02F_script01_1_F018,142.52,144.9616,neu,2.5,3.0,3.5
Ses02F_script01_1_F019,147.2,150.78,ang,2.0,3.5,3.5
Ses02F_script01_1_F020,153.44,157.3,xxx,2.0,3.5,2.5
Ses02F_script01_1_F021,157.81,159.75,neu,2.0,3.0,3.5
Ses02F_script01_1_F022,169.52,173.02,xxx,2.5,3.5,4.0
Ses02F_script01_1_F023,173.9,179.63,fru,2.0,3.5,4.5
Ses02F_script01_1_F024,179.66,187.68,fru,2.0,3.5,4.5
Ses02F_script01_1_F025,199.53,202.24,neu,3.5,2.0,3.0
Ses02F_script01_1_F026,203.2237,206.3,neu,2.5,3.5,3.5
Ses02F_script01_1_F027,208.33,212.7334,neu,2.5,3.0,3.0
Ses02F_script01_1_F028,225.01,227.92,sad,2.0,3.5,3.5
Ses02F_script01_1_F029,227.95,229.497,fru,2.0,3.0,3.5
Ses02F_script01_1_F030,231.1923,234.0509,fru,2.0,4.0,4.0
Ses02F_script01_1_F031,236.3101,244.83,fru,2.0,3.0,4.0
Ses02F_script01_1_F032,252.91,261.31,fru,1.5,4.0,4.5
Ses02F_script01_1_F033,261.33,264.88,fru,2.0,3.5,4.5
Ses02F_script01_1_F034,265.58,268.27,fru,1.5,4.0,3.5
Ses02F_script01_1_F035,281.74,283.66,sur,2.0,2.5,4.0
Ses02F_script01_1_F036,289.08,290.77,ang,1.5,3.5,4.0
Ses02F_script01_1_F037,293.36,295.88,ang,2.0,4.5,4.5
Ses02F_script01_1_F038,298.41,300.58,ang,1.5,3.5,4.0
Ses02F_script01_1_F039,316.25,319.83,xxx,1.5,2.5,4.0
Ses02F_script01_1_F040,322.49,325.8319,ang,1.5,3.5,3.5
Ses02F_script01_1_F041,326.7,336.4,xxx,1.5,4.5,4.5
Ses02F_script01_1_F042,339.26,343.76,fru,1.5,3.5,4.0
Ses02F_script01_1_F043,346.56,349.87,fru,2.0,2.0,3.0
Ses02F_script01_1_F044,353.52,356.2,sad,3.5,2.0,2.5
Ses02F_script01_1_M000,10.17,11.81,xxx,3.0,2.5,3.0
Ses02F_script01_1_M001,14.96,16.8,xxx,3.0,3.0,3.0
Ses02F_script01_1_M002,17.7378,24.94,xxx,3.0,2.5,3.5
Ses02F_script01_1_M003,27.7,33.82,xxx,2.0,2.0,3.0
Ses02F_script01_1_M004,34.6933,39.45,xxx,3.0,2.5,3.5
Ses02F_script01_1_M005,41.07,44.3927,xxx,2.5,2.5,3.0
Ses02F_script01_1_M006,51.33,53.07,xxx,2.5,2.5,2.5
Ses02F_script01_1_M007,58.6,64.59,xxx,2.5,2.5,3.5
Ses02F_script01_1_M008,65.82,70.79,xxx,2.0,2.5,3.5
Ses02F_script01_1_M009,72.19,78.96,xxx,2.0,3.0,4.0
Ses02F_script01_1_M010,79.99,86.28,xxx,2.0,3.0,3.5
Ses02F_script01_1_M011,86.35,97.8,ang,2.0,3.5,4.5
Ses02F_script01_1_M012,98.22,100.16,fru,2.5,3.5,4.0
Ses02F_script01_1_M013,102.09,107.18,ang,2.0,3.5,4.0
Ses02F_script01_1_M014,116.1,118.49,xxx,2.5,3.0,3.0
Ses02F_script01_1_M015,124.86,131.81,fru,2.0,3.0,3.5
Ses02F_script01_1_M016,133.06,134.41,xxx,3.0,3.0,3.5
Ses02F_script01_1_M017,139.31,141.78,neu,3.0,2.5,3.5
Ses02F_script01_1_M018,144.93,147.74,fru,2.5,2.5,3.5
Ses02F_script01_1_M019,150.84,152.16,fru,2.0,3.5,3.5
Ses02F_script01_1_M020,152.17,153.81,fru,2.0,3.0,3.5
Ses02F_script01_1_M021,155.79,158.58,ang,2.0,3.5,4.5
Ses02F_script01_1_M022,158.83,170.45,xxx,2.0,4.0,4.5
Ses02F_script01_1_M023,172.74,174.76,ang,2.0,2.5,3.5
Ses02F_script01_1_M024,187.68,200.6209,fru,1.5,3.5,4.5
Ses02F_script01_1_M025,201.98,203.36,ang,1.5,3.0,4.0
Ses02F_script01_1_M026,206.12,208.47,xxx,3.0,2.5,3.5
Ses02F_script01_1_M027,212.7,225.6616,sad,2.0,3.0,4.0
Ses02F_script01_1_M028,229.29,231.46,xxx,2.0,3.0,3.5
Ses02F_script01_1_M029,234.39,235.97,neu,3.0,2.5,3.5
Ses02F_script01_1_M030,244.35,249.49,xxx,2.5,3.5,3.5
Ses02F_script01_1_M031,249.54,253.71,fru,2.5,3.5,3.5
Ses02F_script01_1_M032,263.87,265.82,fru,2.5,3.0,3.5
Ses02F_script01_1_M033,268.0638,277.8066,fru,2.0,4.0,4.0
Ses02F_script01_1_M034,277.84,281.74,xxx,2.0,2.5,3.5
Ses02F_script01_1_M035,283.7606,289.8709,xxx,2.0,3.5,4.0
Ses02F_script01_1_M036,290.27,293.54,ang,1.5,4.0,4.5
Ses02F_script01_1_M037,295.54,298.99,ang,1.5,3.5,4.0
Ses02F_script01_1_M038,299.37,306.84,ang,1.5,4.0,4.5
Ses02F_script01_1_M039,306.89,316.39,xxx,2.0,3.5,4.5
Ses02F_script01_1_M040,319.97,322.48,neu,2.5,2.5,4.0
Ses02F_script01_1_M041,325.58,328.52,xxx,2.0,3.0,4.0
Ses02F_script01_1_M042,335.16,338.97,fru,2.5,3.5,4.0
Ses02F_script01_1_M043,343.35,345.67,neu,2.5,2.5,4.0
Ses02F_script01_1_M044,350.05,353.43,neu,2.5,2.5,3.5
Ses02F_script01_2_F000,5.84,8.12,xxx,2.0,2.6667,3.0
Ses02F_script01_2_F001,9.3,13.51,xxx,2.3333,3.6667,3.6667
Ses02F_script01_2_F002,14.96,18.76,xxx,2.3333,2.6667,4.0
Ses02F_script01_2_F003,27.77,28.9,xxx,3.0,3.3333,3.0
Ses02F_script01_2_F004,28.92,30.75,oth,2.6667,2.6667,3.3333
Ses02F_script01_2_F005,32.31,34.46,ang,2.3333,3.3333,3.6667
Ses02F_script01_2_F006,37.6,39.72,xxx,2.0,3.3333,3.3333
Ses02F_script01_2_F007,39.75,42.84,xxx,2.0,3.6667,3.6667
Ses02F_script01_2_F008,44.52,53.51,fru,2.3333,3.3333,3.0
Ses02F_script01_2_F009,54.71,63.76,fru,2.3333,3.3333,4.0
Ses02F_script01_2_F010,66.24,74.57,xxx,2.0,2.3333,4.0
Ses02F_script01_2_F011,75.5,84.12,fru,1.6667,4.0,3.6667
Ses02F_script01_2_F012,84.76,90.0,ang,1.6667,3.6667,3.6667
Ses02F_script01_2_F013,90.03,97.25,ang,1.6667,4.0,3.6667
Ses02F_script01_2_F014,97.27,100.95,fru,1.3333,3.3333,3.3333
Ses02F_script01_2_F015,100.96,106.12,fru,2.0,4.0,3.0
Ses02F_script01_2_F016,106.27,109.48,fru,2.0,3.3333,3.6667
Ses02F_script01_2_F017,111.19,114.2492,fru,2.0,2.3333,2.3333
Ses02F_script01_2_F018,117.97,119.87,fru,1.6667,3.3333,3.0
Ses02F_script01_2_M000,8.08,9.72,xxx,3.0,2.6667,3.0
Ses02F_script01_2_M001,12.53,15.66,neu,3.0,3.3333,3.0
Ses02F_script01_2_M002,18.62,24.2,neu,3.0,2.6667,3.3333
Ses02F_script01_2_M003,24.51,28.2,xxx,2.3333,2.6667,3.3333
Ses02F_script01_2_M004,30.23,32.51,neu,2.6667,2.6667,2.6667
Ses02F_script01_2_M005,35.89,37.61,neu,3.0,2.6667,2.0
Ses02F_script01_2_M006,39.01,40.9,neu,3.0,2.6667,2.6667
Ses02F_script01_2_M007,42.92,44.86,neu,3.0,2.0,3.0
Ses02F_script01_2_M008,53.21,55.56,neu,2.6667,1.6667,2.6667
Ses02F_script01_2_M009,63.92,66.82,fru,3.0,3.0,2.6667
Ses02F_script01_2_M010,74.43,76.68,fru,2.6667,3.0,2.6667
Ses02F_script01_2_M011,83.8,85.07,fru,3.0,2.3333,2.6667
Ses02F_script01_2_M012,95.76,97.43,fru,3.0,2.6667,4.0
Ses02F_script01_2_M013,100.21,102.12,fru,3.0,2.3333,3.0
Ses02F_script01_2_M014,104.9,107.82,fru,3.0,3.0,3.6667
Ses02F_script01_2_M015,108.69,111.75,xxx,2.6667,3.3333,3.0
Ses02F_script01_2_M016,114.0,116.5,ang,1.6667,3.3333,3.3333
Ses02F_script01_2_M017,116.61,118.93,ang,1.6667,3.0,4.0
Ses02F_script01_2_M018,119.43,123.89,ang,2.0,3.0,4.0
Ses02F_script01_3_F000,6.63,9.54,xxx,4.0,3.0,3.0
Ses02F_script01_3_F001,12.12,14.1,xxx,4.0,3.0,3.0
Ses02F_script01_3_F002,14.91,18.46,xxx,4.0,2.5,3.5
Ses02F_script01_3_F003,21.09,26.81,xxx,3.5,2.5,3.0
Ses02F_script01_3_F004,28.64,32.7638,xxx,3.0,3.0,3.0
Ses02F_script01_3_F005,33.42,40.86,xxx,3.0,3.0,2.0
Ses02F_script01_3_F006,41.95,46.29,xxx,3.5,2.5,2.5
Ses02F_script01_3_F007,56.4918,58.79,xxx,4.0,3.0,3.0
Ses02F_script01_3_F008,60.83,61.5,xxx,3.0,2.5,2.5
Ses02F_script01_3_F009,61.54,64.12,sad,3.0,3.0,3.5
Ses02F_script01_3_F010,73.59,78.04,xxx,4.0,3.0,2.0
Ses02F_script01_3_F011,109.14,112.32,xxx,4.0,3.5,4.0
Ses02F_script01_3_F012,115.79,118.542,hap,3.5,2.5,2.5
Ses02F_script01_3_F013,121.03,123.45,hap,4.0,3.0,2.5
Ses02F_script01_3_F014,124.82,126.7,hap,4.5,3.0,3.5
Ses02F_script01_3_F015,129.02,138.1,xxx,4.0,4.0,3.5
Ses02F_script01_3_F016,146.24,154.84,hap,4.5,5.0,4.5
Ses02F_script01_3_F017,157.59,159.21,xxx,3.5,2.5,3.5
Ses02F_script01_3_F018,160.15,166.74,xxx,3.0,3.5,3.0
Ses02F_script01_3_F019,169.81,173.32,xxx,2.5,2.5,3.5
Ses02F_script01_3_F020,176.8257,185.92,sad,2.5,2.0,3.5
Ses02F_script01_3_F021,191.13,193.3241,sad,3.0,3.5,3.5
Ses02F_script01_3_F022,196.69,198.64,sad,2.0,2.0,3.0
Ses02F_script01_3_F023,206.99,208.41,sad,3.5,2.0,2.5
Ses02F_script01_3_F024,211.6,213.3,sad,3.0,2.5,2.5
Ses02F_script01_3_F025,215.8937,217.6679,sad,2.0,2.0,3.0
Ses02F_script01_3_F026,331.43,333.69,sad,2.5,2.0,2.5
Ses02F_script01_3_F027,336.91,344.54,xxx,3.0,3.5,3.5
Ses02F_script01_3_F028,344.6,353.22,xxx,3.0,4.0,4.5
Ses02F_script01_3_F029,357.69,360.06,hap,4.5,3.5,3.5
Ses02F_script01_3_M000,9.44,12.17,xxx,3.5,3.0,3.0
Ses02F_script01_3_M001,19.38,21.03,neu,3.5,2.5,2.5
Ses02F_script01_3_M002,27.39,28.52,xxx,2.5,2.0,2.5
Ses02F_script01_3_M003,32.55,33.47,xxx,2.0,2.0,2.5
Ses02F_script01_3_M004,40.95,41.89,xxx,2.5,2.5,3.0
Ses02F_script01_3_M005,47.97,57.11,xxx,3.5,3.5,3.5
Ses02F_script01_3_M006,64.1368,71.7,xxx,3.0,3.0,3.0
Ses02F_script01_3_M007,80.35,87.67,xxx,4.0,3.5,4.5
Ses02F_script01_3_M008,87.94,90.85,xxx,4.0,4.0,4.0
Ses02F_script01_3_M009,91.32,99.9,xxx,4.0,4.0,4.5
Ses02F_script01_3_M010,100.4,109.93,exc,3.0,3.0,4.0
Ses02F_script01_3_M011,111.96,114.49,xxx,3.5,2.5,3.5
Ses02F_script01_3_M012,119.1197,120.31,xxx,2.5,2.5,3.0
Ses02F_script01_3_M013,123.26,124.9846,xxx,3.5,3.0,3.5
Ses02F_script01_3_M014,127.0,129.05,xxx,4.0,3.0,3.5
Ses02F_script01_3_M015,138.31,140.69,xxx,4.0,4.0,4.5
Ses02F_script01_3_M016,140.94,146.88,xxx,5.0,4.5,4.5
Ses02F_script01_3_M017,154.11,157.83,xxx,4.5,3.5,4.5
Ses02F_script01_3_M018,159.11,160.4,xxx,3.0,2.5,2.0
Ses02F_script01_3_M019,167.69,170.49,xxx,3.0,2.5,3.5
Ses02F_script01_3_M020,173.5779,176.7,sad,2.0,2.5,3.5
Ses02F_script01_3_M021,186.58,191.15,sad,3.0,2.0,3.5
Ses02F_script01_3_M022,193.87,196.2,sad,2.0,2.5,3.5
Ses02F_script01_3_M023,200.09,207.24,sad,2.5,2.5,3.5
Ses02F_script01_3_M024,209.23,211.38,sad,2.0,2.5,3.0
Ses02F_script01_3_M025,214.07,215.64,sad,2.0,2.0,3.0
Ses02F_script01_3_M026,218.09,223.28,sad,2.5,3.0,4.0
Ses02F_script01_3_M027,224.16,238.3,sad,3.0,3.5,4.0
Ses02F_script01_3_M028,238.37,247.36,sad,2.0,3.0,4.0
Ses02F_script01_3_M029,247.94,261.65,sad,3.0,3.5,5.0
Ses02F_script01_3_M030,261.69,273.34,sad,3.0,4.0,5.0
Ses02F_script01_3_M031,274.75,290.06,sad,2.0,3.0,4.5
Ses02F_script01_3_M032,290.35,307.67,sad,2.0,3.0,4.5
Ses02F_script01_3_M033,308.71,320.45,sad,3.0,3.0,4.5
Ses02F_script01_3_M034,320.83,330.73,sad,2.0,3.0,4.5
Ses02F_script01_3_M035,334.61,336.6,xxx,3.0,2.5,3.5
Ses02F_script01_3_M036,353.64,357.87,xxx,4.0,3.0,4.5
Ses02F_script02_1_F000,20.17,21.51,xxx,3.0,2.5,3.0
Ses02F_script02_1_F001,39.39,40.57,neu,2.0,2.5,3.0
Ses02F_script02_1_F002,43.99,45.74,xxx,2.0,2.5,3.0
Ses02F_script02_1_F003,46.94,49.21,xxx,2.5,2.5,3.5
Ses02F_script02_1_F004,49.84,55.59,xxx,2.0,3.0,4.0
Ses02F_script02_1_F005,72.69,73.97,neu,3.0,2.0,2.5
Ses02F_script02_1_F006,98.29,99.77,xxx,2.0,2.0,2.5
Ses02F_script02_1_F007,102.21,104.84,fru,2.0,2.5,3.5
Ses02F_script02_1_F008,111.12,113.55,xxx,2.0,2.5,3.0
Ses02F_script02_1_F009,113.91,115.4,xxx,3.0,2.5,3.5
Ses02F_script02_1_F010,116.38,117.69,xxx,2.5,2.5,3.5
Ses02F_script02_1_F011,124.44,126.12,xxx,2.0,2.5,3.0
Ses02F_script02_1_F012,127.73,130.4,xxx,2.0,2.5,3.5
Ses02F_script02_1_F013,143.19,150.19,fru,2.0,4.0,4.5
Ses02F_script02_1_F014,161.39,168.6,fru,2.0,2.5,3.5
Ses02F_script02_1_F015,169.86,171.27,fru,2.0,2.5,3.5
Ses02F_script02_1_F016,185.8,187.54,fru,2.0,3.0,3.5
Ses02F_script02_1_F017,188.43,189.7,xxx,2.5,2.0,2.5
Ses02F_script02_1_F018,201.77,211.47,fru,2.0,4.0,4.0
Ses02F_script02_1_F019,212.71,214.93,neu,2.5,3.0,3.0
Ses02F_script02_1_F020,284.04,285.6,xxx,3.0,2.0,2.5
Ses02F_script02_1_F021,287.68,289.17,neu,3.5,2.0,3.0
Ses02F_script02_1_F022,290.44,291.84,xxx,2.0,3.5,3.5
Ses02F_script02_1_M000,5.29,8.89,exc,3.5,3.0,3.5
Ses02F_script02_1_M001,8.9,13.03,exc,4.0,3.5,4.0
Ses02F_script02_1_M002,13.07,19.18,exc,3.0,3.5,3.5
Ses02F_script02_1_M003,19.22,20.31,exc,4.0,3.0,3.5
Ses02F_script02_1_M004,21.4,26.65,exc,3.0,2.5,3.5
Ses02F_script02_1_M005,26.69,31.43,exc,4.0,3.5,3.5
Ses02F_script02_1_M006,31.47,39.69,exc,3.0,4.0,4.0
Ses02F_script02_1_M007,41.24,44.05,xxx,2.5,3.0,3.0
Ses02F_script02_1_M008,46.0,47.2,xxx,2.5,2.5,2.0
Ses02F_script02_1_M009,49.01,50.5,neu,2.5,2.5,2.0
Ses02F_script02_1_M010,55.37,62.4,neu,3.5,3.5,4.0
Ses02F_script02_1_M011,62.5,67.48,xxx,3.0,3.5,4.0
Ses02F_script02_1_M012,68.15,72.9,neu,3.0,3.0,3.5
Ses02F_script02_1_M013,74.16,79.71,neu,4.0,3.5,4.0
Ses02F_script02_1_M014,80.27,85.85,exc,4.0,3.0,4.0
Ses02F_script02_1_M015,85.9,91.25,exc,4.0,4.0,4.0
Ses02F_script02_1_M016,93.45,98.21,exc,3.0,3.0,4.5
Ses02F_script02_1_M017,100.6,102.03,neu,2.5,3.5,3.0
Ses02F_script02_1_M018,105.16,111.82,xxx,3.0,3.5,4.0
Ses02F_script02_1_M019,113.3,114.19,neu,3.5,2.5,2.5
Ses02F_script02_1_M020,115.1,116.6,neu,3.5,2.5,3.0
Ses02F_script02_1_M021,117.83,124.59,neu,2.5,3.0,4.0
Ses02F_script02_1_M022,126.42,127.82,xxx,2.5,3.5,3.5
Ses02F_script02_1_M023,130.92,136.86,xxx,2.5,3.5,4.0
Ses02F_script02_1_M024,136.89,143.85,exc,4.0,3.5,4.0
Ses02F_script02_1_M025,149.67,159.0,exc,3.5,4.0,4.0
Ses02F_script02_1_M026,159.05,162.01,exc,3.0,3.5,4.5
Ses02F_script02_1_M027,168.72,170.35,fru,3.5,3.5,3.5
Ses02F_script02_1_M028,171.23,179.63,exc,3.5,3.5,4.0
Ses02F_script02_1_M029,179.67,186.61,xxx,4.0,4.0,4.5
Ses02F_script02_1_M030,187.58,188.7,xxx,2.5,2.5,2.5
Ses02F_script02_1_M031,190.28,194.78,neu,2.5,4.0,4.0
Ses02F_script02_1_M032,194.84,202.53,xxx,4.0,4.0,4.0
Ses02F_script02_1_M033,211.43,213.08,neu,2.5,3.0,3.0
Ses02F_script02_1_M034,214.53,220.1,xxx,2.5,3.5,4.0
Ses02F_script02_1_M035,220.63,225.08,exc,2.5,3.5,3.5
Ses02F_script02_1_M036,225.14,233.26,exc,4.0,4.0,4.0
Ses02F_script02_1_M037,233.38,239.73,xxx,3.0,3.5,4.5
Ses02F_script02_1_M038,240.04,247.15,xxx,3.0,4.0,4.0
Ses02F_script02_1_M039,247.17,261.54,exc,3.5,4.0,4.5
Ses02F_script02_1_M040,261.74,271.7,exc,3.5,3.5,4.5
Ses02F_script02_1_M041,271.71,280.18,exc,4.0,3.5,4.5
Ses02F_script02_1_M042,280.21,284.64,exc,4.0,4.0,3.5
Ses02F_script02_1_M043,285.95,287.87,neu,3.0,3.0,3.0
Ses02F_script02_1_M044,288.8,290.29,neu,3.0,3.0,3.0
Ses02F_script02_2_F000,6.33,7.72,neu,2.5,2.0,2.5
Ses02F_script02_2_F001,9.5015,11.26,fru,2.5,3.5,2.5
Ses02F_script02_2_F002,14.81,21.45,xxx,2.5,3.5,4.0
Ses02F_script02_2_F003,22.96,34.98,xxx,2.5,4.0,4.0
Ses02F_script02_2_F004,36.01,38.97,xxx,2.5,3.0,3.5
Ses02F_script02_2_F005,45.21,52.65,ang,1.5,4.5,4.5
Ses02F_script02_2_F006,53.2,57.7,ang,2.0,4.0,4.0
Ses02F_script02_2_F007,67.31,70.98,fru,1.5,4.0,3.5
Ses02F_script02_2_F008,71.75,75.23,fru,2.0,4.0,3.5
Ses02F_script02_2_F009,76.89,79.73,fru,2.0,3.5,4.0
Ses02F_script02_2_F010,80.77,86.15,fru,2.0,4.0,4.5
Ses02F_script02_2_F011,86.16,99.71,ang,1.5,5.0,5.0
Ses02F_script02_2_F012,101.28,103.81,fru,2.0,3.5,3.5
Ses02F_script02_2_F013,104.93,111.9,fru,1.5,4.0,4.5
Ses02F_script02_2_F014,113.25,116.23,xxx,1.0,4.5,5.0
Ses02F_script02_2_F015,143.69,149.72,sad,2.5,3.0,4.0
Ses02F_script02_2_F016,149.74,159.76,sad,4.0,4.0,3.5
Ses02F_script02_2_F017,159.7833,169.32,sad,3.5,4.0,4.5
Ses02F_script02_2_F018,169.34,178.17,sad,4.0,4.5,4.0
Ses02F_script02_2_F019,178.78,183.33,sad,4.0,4.0,4.0
Ses02F_script02_2_F020,196.73,202.01,sad,2.5,3.0,3.5
